"stepOne_Param","stepOneTwo_Param","stepTwoTwo_Param","rewards_Param","stepOneChoice","stepTwoChoice","reward","rewardProbabilities","isHighProbOne","isHighProbTwo","trial_type","trial_index","time_elapsed","internal_node_id"
"[0,1]","[3,2]","[2,3]","[false,false,false,false]","0","3","false","[0.2566137144064618,0.5364207080950589,0.25,0.4161388181427774]","false","true","dawsTwoStep","125","398336","0.0-125.0"
"[0,1]","[3,2]","[3,2]","[true,false,false,true]","1","3","true","[0.25,0.5711461603111607,0.25,0.390818636695422]","false","true","dawsTwoStep","126","401876","0.0-126.0"
"[0,1]","[2,3]","[0,1]","[false,true,true,true]","1","0","false","[0.25,0.548873021010165,0.25295949735242695,0.4194395040163059]","false","false","dawsTwoStep","127","405010","0.0-127.0"
"[1,0]","[2,3]","[2,3]","[false,false,true,true]","1","3","true","[0.25715735332861817,0.5528500561104004,0.25,0.4156986670625996]","false","true","dawsTwoStep","128","408150","0.0-128.0"
"[1,0]","[2,3]","[3,2]","[true,true,false,true]","1","3","true","[0.27304204003648846,0.5316522205693998,0.25,0.44561569263138556]","false","true","dawsTwoStep","129","410480","0.0-129.0"
"[1,0]","[1,0]","[0,1]","[false,false,true,false]","1","1","false","[0.2946709519075188,0.5114584235144255,0.2847408689694666,0.4593150887105714]","true","false","dawsTwoStep","130","413092","0.0-130.0"
"[0,1]","[3,2]","[0,1]","[true,true,false,false]","0","3","false","[0.257670945924141,0.5647718392784629,0.30531822410499676,0.49054162745395036]","false","false","dawsTwoStep","131","416748","0.0-131.0"
"[0,1]","[2,3]","[2,3]","[false,true,false,true]","0","2","false","[0.29895056543801285,0.5936204186778368,0.29815126451506235,0.449180319006689]","false","true","dawsTwoStep","132","419866","0.0-132.0"
"[1,0]","[1,0]","[3,2]","[false,true,false,false]","1","2","false","[0.2812658324924413,0.6396160499322737,0.3191687208380957,0.5181375828514722]","true","true","dawsTwoStep","133","422739","0.0-133.0"
"[1,0]","[1,0]","[3,2]","[false,true,false,false]","1","3","false","[0.3236568630372182,0.5941788504418801,0.33145699955267105,0.5010629151698326]","true","true","dawsTwoStep","134","425543","0.0-134.0"
